d1,type,d2
DB00204,9,DB12332
DB01708,9,DB06717
DB00820,9,DB09065
DB09079,9,DB01211
DB00499,9,DB06290
DB08901,9,DB01026
DB00596,9,DB00224
DB01098,9,DB06774
DB09027,9,DB06616
DB09054,9,DB00976
DB00476,9,DB05812
DB01104,9,DB06717
DB01098,9,DB06203
DB00203,9,DB00691
DB09270,9,DB00289
DB00353,9,DB01340
DB00227,9,DB00224
DB08877,9,DB08873
DB00908,9,DB00738
DB00136,9,DB00673
DB06712,9,DB00673
DB09241,9,DB01117
DB05109,9,DB01601
DB06626,9,DB09118
DB00264,9,DB06595
DB01037,9,DB05812
DB01587,9,DB09118
DB09053,9,DB01098
DB01120,9,DB00196
DB00613,9,DB09280
DB01131,9,DB05812
DB00872,9,DB01045
DB00910,9,DB00834
DB00264,9,DB09238
DB06697,9,DB01589
DB09049,9,DB01162
DB00696,9,DB09118
DB08860,9,DB00401
DB04871,9,DB09330
DB00477,9,DB06603
DB05039,9,DB09073
DB09095,9,DB01601
DB09270,9,DB00872
DB01590,9,DB00623
DB01590,9,DB00683
DB06589,9,DB01115
DB00829,9,DB09118
DB09053,9,DB00829
DB00957,9,DB00582
DB06212,9,DB01110
DB00980,9,DB00834
DB00396,9,DB09330
DB00873,9,DB01072
DB00373,9,DB08918
DB09270,9,DB00570
DB01591,9,DB08933
DB06480,9,DB00518
DB00972,9,DB08881
DB01218,9,DB01263
DB06616,9,DB00604
DB06218,9,DB00263
DB00243,9,DB00584
DB08916,9,DB06210
DB06207,9,DB00257
DB00571,9,DB06717
DB09053,9,DB00248
DB00872,9,DB00738
DB01394,9,DB01259
DB08864,9,DB00741
DB01008,9,DB01141
DB08864,9,DB08865
DB00175,9,DB00404
DB06616,9,DB06772
DB00356,9,DB01264
DB01018,9,DB01601
DB00912,9,DB09280
DB01136,9,DB01015
DB09049,9,DB00669
DB01095,9,DB01110
DB00297,9,DB00960
DB00264,9,DB06729
DB00679,9,DB06603
DB00201,9,DB00834
DB09270,9,DB04868
DB00495,9,DB08881
DB08918,9,DB08873
DB00850,9,DB01254
DB00216,9,DB00220
DB00252,9,DB00475
DB08864,9,DB00959
DB09183,9,DB09048
DB06480,9,DB06212
DB00997,9,DB00586
DB01015,9,DB00673
DB01100,9,DB09118
DB00496,9,DB05812
DB00872,9,DB06267
DB01418,9,DB06717
DB00091,9,DB09477
DB00673,9,DB08933
DB09053,9,DB00196
DB01241,9,DB08933
DB09128,9,DB00333
DB08905,9,DB00255
DB01590,9,DB01242
DB00575,9,DB06717
DB00243,9,DB01149
DB09049,9,DB00215
DB06626,9,DB09073
DB06480,9,DB00345
DB00872,9,DB01173
DB00398,9,DB06290
DB00622,9,DB00834
DB00485,9,DB01032
DB09027,9,DB00623
DB00997,9,DB00281
DB08865,9,DB00834
DB01242,9,DB01264
DB00458,9,DB00278
DB09027,9,DB01104
DB01045,9,DB01188
DB00204,9,DB00227
DB01394,9,DB00455
DB01166,9,DB01026
DB01037,9,DB00957
DB01183,9,DB05812
DB00512,9,DB00945
DB00264,9,DB01218
DB00768,9,DB06717
DB01151,9,DB09065
DB00373,9,DB04896
DB01024,9,DB00577
DB00252,9,DB01127
DB00829,9,DB08881
DB09270,9,DB08827
DB01105,9,DB00834
DB01100,9,DB00224
DB00266,9,DB00338
DB00474,9,DB00949
DB00175,9,DB01007
DB09049,9,DB06717
DB09053,9,DB01186
DB06403,9,DB09330
DB09270,9,DB08864
DB06292,9,DB00834
DB12332,9,DB06210
DB00602,9,DB00673
DB00277,9,DB00898
DB09049,9,DB00997
DB00586,9,DB09048
DB09049,9,DB00675
DB00862,9,DB06290
DB00907,9,DB02703
DB01104,9,DB01589
DB00678,9,DB06290
DB11362,9,DB00834
DB00264,9,DB00904
DB00678,9,DB09048
DB00540,9,DB09063
DB00912,9,DB08880
DB00420,9,DB00613
DB00188,9,DB00834
DB00203,9,DB01232
DB00909,9,DB09118
DB00523,9,DB00243
DB01200,9,DB00673
DB00540,9,DB04898
DB01184,9,DB06603
DB00872,9,DB00835
DB06237,9,DB00661
DB01166,9,DB01263
DB00524,9,DB00967
DB04938,9,DB09048
DB00778,9,DB00834
DB01062,9,DB01232
DB01198,9,DB08865
DB00675,9,DB06595
DB09091,9,DB01026
DB00679,9,DB08933
DB00564,9,DB09063
DB06708,9,DB05521
DB00678,9,DB02703
DB00956,9,DB00257
DB09053,9,DB01138
DB00528,9,DB01232
DB09241,9,DB00908
DB00768,9,DB02703
DB00872,9,DB01110
DB06772,9,DB08873
DB08860,9,DB01098
DB06480,9,DB06616
DB06710,9,DB09048
DB08883,9,DB01254
DB08903,9,DB00834
DB01220,9,DB02513
DB06710,9,DB09063
DB00425,9,DB01127
DB00317,9,DB00834
DB00872,9,DB01128
DB01136,9,DB05219
DB01054,9,DB09118
DB00694,9,DB02703
DB04855,9,DB05521
DB06212,9,DB00338
DB00604,9,DB01110
DB00477,9,DB00468
DB09241,9,DB00664
DB00264,9,DB02701
DB01136,9,DB09073
DB01238,9,DB04871
DB00613,9,DB00780
DB00377,9,DB09118
DB00563,9,DB00768
DB00310,9,DB00809
DB06654,9,DB06290
DB09053,9,DB00625
DB00705,9,DB09073
DB00246,9,DB08881
DB00872,9,DB09570
DB06616,9,DB00875
DB00745,9,DB08933
DB00813,9,DB04855
DB01095,9,DB01234
DB06684,9,DB09048
DB00571,9,DB09048
DB00243,9,DB08907
DB01234,9,DB09073
DB00489,9,DB01149
DB09027,9,DB01151
DB00266,9,DB01127
DB00201,9,DB06603
DB04835,9,DB09118
DB00472,9,DB09065
DB09128,9,DB06290
DB06287,9,DB09118
DB00762,9,DB09073
DB00559,9,DB00246
DB09095,9,DB09054
DB00679,9,DB01580
DB00997,9,DB01115
DB00808,9,DB00392
DB08910,9,DB02703
DB00327,9,DB01264
DB00318,9,DB00673
DB01220,9,DB08827
DB09074,9,DB01263
DB00248,9,DB00881
DB06616,9,DB00715
DB00243,9,DB01023
DB00596,9,DB01263
DB09053,9,DB00285
DB00508,9,DB00608
DB08918,9,DB01254
DB08860,9,DB01253
DB00697,9,DB00850
DB01259,9,DB01254
DB00281,9,DB01297
DB00277,9,DB09280
DB06207,9,DB01136
DB00216,9,DB00285
DB00679,9,DB01175
DB01220,9,DB01162
DB00925,9,DB01254
DB06282,9,DB00834
DB00321,9,DB06228
DB12161,9,DB08933
DB09027,9,DB00584
DB08860,9,DB00932
DB01590,9,DB00343
DB01198,9,DB12332
DB08901,9,DB01601
DB00242,9,DB08880
DB01030,9,DB00834
DB00280,9,DB09330
DB01156,9,DB08881
DB00321,9,DB00278
DB00813,9,DB00188
DB01273,9,DB01069
DB06708,9,DB01254
DB00679,9,DB00358
DB01418,9,DB01563
DB01624,9,DB09048
DB01166,9,DB01007
DB00908,9,DB00582
DB00266,9,DB02703
DB01100,9,DB01254
DB09075,9,DB00624
DB00264,9,DB01224
DB00860,9,DB01026
DB00570,9,DB08820
DB00502,9,DB08933
DB00675,9,DB00673
DB00264,9,DB01182
DB00835,9,DB02703
DB00774,9,DB00804
DB00169,9,DB09330
DB01367,9,DB05812
DB00635,9,DB09330
DB00487,9,DB01032
DB09049,9,DB00747
DB06212,9,DB00599
DB06654,9,DB00834
DB00862,9,DB01149
DB01394,9,DB00470
DB00872,9,DB01396
DB06335,9,DB09065
DB01186,9,DB02703
DB00924,9,DB09330
DB01124,9,DB00834
DB08916,9,DB00726
DB00808,9,DB00979
DB00559,9,DB00673
DB00661,9,DB09118
DB00706,9,DB01403
DB00361,9,DB06145
DB01142,9,DB09118
DB00508,9,DB01087
DB08905,9,DB00977
DB00204,9,DB01243
DB09079,9,DB01229
DB09049,9,DB00570
DB00916,9,DB00673
DB01004,9,DB01032
DB01114,9,DB02703
DB00872,9,DB00091
DB01098,9,DB00278
DB01220,9,DB00201
DB00243,9,DB00967
DB01021,9,DB00496
DB06654,9,DB08880
DB00679,9,DB01233
DB09071,9,DB05521
DB01260,9,DB00783
DB08895,9,DB01072
DB00204,9,DB09054
DB00563,9,DB00485
DB00921,9,DB06603
DB09128,9,DB00270
DB00682,9,DB00863
DB00933,9,DB01117
DB08867,9,DB00243
DB00969,9,DB01167
DB00961,9,DB00489
DB01156,9,DB00673
DB00175,9,DB00778
DB00563,9,DB06196
DB00346,9,DB01601
DB00344,9,DB08873
DB06207,9,DB00672
DB06480,9,DB01026
DB00559,9,DB00440
DB04908,9,DB09330
DB08912,9,DB09280
DB00184,9,DB09063
DB09053,9,DB00333
DB09049,9,DB00208
DB01232,9,DB09118
DB00288,9,DB01211
DB00248,9,DB08882
DB09555,9,DB06717
DB00690,9,DB02703
DB01251,9,DB00582
DB00356,9,DB05812
DB09083,9,DB09073
DB00997,9,DB01239
DB01023,9,DB08933
DB00697,9,DB00208
DB00404,9,DB00503
DB09270,9,DB00334
DB04861,9,DB00458
DB09027,9,DB08827
DB01394,9,DB01032
DB00524,9,DB01199
DB00997,9,DB00358
DB00845,9,DB09063
DB00309,9,DB00203
DB06742,9,DB02703
DB00755,9,DB09073
DB01403,9,DB09274
DB08875,9,DB01254
DB01037,9,DB01589
DB06781,9,DB01149
DB01043,9,DB01156
DB00860,9,DB08820
DB01181,9,DB08933
DB04861,9,DB00472
DB08931,9,DB06717
DB00227,9,DB00468
DB00741,9,DB08881
DB01076,9,DB00278
DB00317,9,DB06717
DB06237,9,DB01263
DB06480,9,DB00091
DB01380,9,DB00783
DB09083,9,DB00196
DB00783,9,DB09063
DB13874,9,DB01264
DB00641,9,DB00976
DB08931,9,DB06203
DB09270,9,DB06290
DB08867,9,DB00582
DB00390,9,DB01197
DB06290,9,DB00199
DB00544,9,DB00441
DB01590,9,DB03796
DB01030,9,DB00831
DB00997,9,DB01110
DB01030,9,DB01129
DB00512,9,DB01628
DB01394,9,DB09063
DB06207,9,DB08933
DB09079,9,DB00361
DB01076,9,DB01211
DB00528,9,DB09118
DB00264,9,DB00950
DB01149,9,DB02703
DB01261,9,DB06290
DB00857,9,DB06290
DB01260,9,DB09054
DB08860,9,DB00444
DB09270,9,DB01253
DB01047,9,DB09065
DB00268,9,DB04573
DB01242,9,DB01197
DB06772,9,DB00224
DB01220,9,DB00344
DB06414,9,DB04794
DB06237,9,DB00208
DB01198,9,DB06636
DB00184,9,DB09330
DB01544,9,DB09330
DB06212,9,DB00932
DB00346,9,DB06335
DB01166,9,DB00270
DB00997,9,DB00295
DB00724,9,DB06290
DB08916,9,DB08865
DB01182,9,DB06603
DB00377,9,DB01254
DB00524,9,DB00483
DB06207,9,DB00934
DB00457,9,DB08881
DB00420,9,DB00468
DB08899,9,DB09063
DB00344,9,DB00492
DB09079,9,DB00199
DB01218,9,DB00320
DB09026,9,DB00661
DB00243,9,DB00531
DB00700,9,DB00582
DB01149,9,DB00673
DB00682,9,DB00530
DB00544,9,DB05812
DB00377,9,DB09065
DB01166,9,DB00564
DB01114,9,DB00673
DB01098,9,DB00624
DB00309,9,DB01264
DB01320,9,DB06694
DB01201,9,DB00239
DB00454,9,DB09118
DB06414,9,DB00673
DB11730,9,DB00220
DB00697,9,DB00379
DB01220,9,DB00537
DB00223,9,DB00673
DB01075,9,DB01182
DB01012,9,DB01254
DB05239,9,DB00285
DB00433,9,DB09330
DB01604,9,DB01032
DB00619,9,DB00208
DB00588,9,DB01026
DB00175,9,DB01248
DB00678,9,DB06717
DB01232,9,DB01142
DB01303,9,DB01609
DB08931,9,DB00584
DB06212,9,DB01181
DB09075,9,DB01136
DB06708,9,DB00834
DB00309,9,DB00976
DB00498,9,DB00338
DB09079,9,DB01072
DB05812,9,DB09063
DB01608,9,DB00254
DB01409,9,DB09118
DB01220,9,DB05521
DB00547,9,DB00582
DB00175,9,DB00193
DB00530,9,DB09063
DB00838,9,DB04573
DB00909,9,DB00834
DB01095,9,DB00358
DB00310,9,DB01090
DB01580,9,DB08918
DB00188,9,DB09073
DB00470,9,DB06290
DB09128,9,DB09118
DB01182,9,DB00203
DB00091,9,DB01264
DB00188,9,DB01263
DB00972,9,DB08820
DB13158,9,DB09118
DB06789,9,DB01254
DB01095,9,DB00778
DB00188,9,DB09048
DB06616,9,DB01559
DB09183,9,DB01072
DB04846,9,DB01254
DB00586,9,DB05812
DB00864,9,DB08865
DB01114,9,DB01264
DB00215,9,DB00622
DB01558,9,DB08820
DB01069,9,DB09065
DB08860,9,DB00813
DB12483,9,DB08881
DB00266,9,DB00199
DB01320,9,DB00683
DB00324,9,DB04575
DB00243,9,DB00726
DB00338,9,DB08820
DB08864,9,DB01204
DB01100,9,DB12332
DB00924,9,DB01348
DB06207,9,DB01196
DB04572,9,DB06290
DB08916,9,DB00590
DB12001,9,DB09291
DB12161,9,DB06290
DB00906,9,DB08933
DB00541,9,DB01211
DB11817,9,DB06290
DB00706,9,DB02703
DB08864,9,DB00444
DB00946,9,DB00834
DB08820,9,DB00246
DB09027,9,DB01340
DB01394,9,DB00704
DB09053,9,DB09074
DB01224,9,DB00976
DB05239,9,DB08880
DB08864,9,DB11574
DB01394,9,DB00270
DB09049,9,DB01264
DB09027,9,DB00390
DB00512,9,DB00963
DB01149,9,DB00503
DB06292,9,DB09073
DB00502,9,DB09073
DB00243,9,DB00254
DB06335,9,DB00196
DB06207,9,DB00715
DB00252,9,DB04920
DB00860,9,DB01167
DB00679,9,DB00904
DB00872,9,DB11581
DB01608,9,DB00613
DB08860,9,DB00404
DB00613,9,DB08880
DB00934,9,DB05812
DB00910,9,DB00582
DB00511,9,DB00207
DB06207,9,DB08873
DB01424,9,DB09073
DB01128,9,DB09063
DB00631,9,DB08880
DB06480,9,DB01069
DB09053,9,DB00637
DB08864,9,DB00370
DB00679,9,DB06684
DB01002,9,DB01601
DB00945,9,DB01609
DB01028,9,DB09330
DB08883,9,DB09063
DB01216,9,DB06717
DB00635,9,DB08881
DB12267,9,DB05812
DB01260,9,DB00977
DB09075,9,DB08816
DB06637,9,DB00908
DB00997,9,DB00344
DB06781,9,DB01264
DB06480,9,DB01211
DB00908,9,DB08873
DB09270,9,DB01211
DB06772,9,DB00220
DB08816,9,DB08881
DB01074,9,DB09065
DB00938,9,DB00263
DB09027,9,DB00619
DB01173,9,DB02703
DB06212,9,DB00683
DB04845,9,DB01601
DB00227,9,DB11730
DB00641,9,DB00006
DB08903,9,DB00224
DB01182,9,DB09063
DB00651,9,DB00255
DB06480,9,DB01118
DB01324,9,DB00804
DB00554,9,DB08881
DB01424,9,DB06603
DB08860,9,DB00762
DB00700,9,DB00619
DB08905,9,DB04575
DB01171,9,DB08933
DB00872,9,DB00977
DB00697,9,DB00783
DB00641,9,DB05812
DB00744,9,DB06717
DB00207,9,DB09118
DB00741,9,DB04575
DB08864,9,DB00254
DB09053,9,DB00820
DB01394,9,DB00264
DB00938,9,DB01254
DB04861,9,DB00420
DB01151,9,DB00584
DB01242,9,DB06203
DB06217,9,DB05812
DB08439,9,DB01032
DB06212,9,DB00401
DB08815,9,DB00976
DB09075,9,DB01204
DB00873,9,DB01211
DB01030,9,DB00704
DB01074,9,DB06717
DB00309,9,DB04855
DB00734,9,DB02703
DB04574,9,DB06290
DB01220,9,DB01032
DB09054,9,DB09118
DB00246,9,DB06717
DB01030,9,DB00396
DB00932,9,DB09063
DB00641,9,DB00813
DB00180,9,DB00655
DB00880,9,DB09076
DB09270,9,DB00259
DB09053,9,DB06774
DB06212,9,DB11574
DB00207,9,DB09330
DB01590,9,DB09102
DB00637,9,DB09065
DB06710,9,DB09118
DB00283,9,DB01182
DB00838,9,DB00224
DB00960,9,DB05812
DB06480,9,DB00619
DB00541,9,DB00458
DB00615,9,DB00646
DB06480,9,DB00257
DB00628,9,DB06290
DB09102,9,DB00976
DB09083,9,DB01026
DB00203,9,DB00582
DB01130,9,DB01357
DB01394,9,DB08933
DB00872,9,DB00990
DB06218,9,DB01167
DB04861,9,DB00224
DB00625,9,DB06290
DB09079,9,DB08816
DB00547,9,DB04575
DB01242,9,DB09330
DB06770,9,DB09065
DB00208,9,DB09048
DB01002,9,DB08933
DB06480,9,DB09102
DB00202,9,DB01233
DB09570,9,DB01264
DB00961,9,DB00195
DB00873,9,DB00582
DB08901,9,DB01211
DB06207,9,DB00285
DB00988,9,DB09065
DB00908,9,DB05812
DB00180,9,DB06717
DB01085,9,DB00673
DB00281,9,DB00598
DB08864,9,DB01087
DB01220,9,DB01595
DB00248,9,DB06290
DB00622,9,DB08820
DB00625,9,DB09330
DB01580,9,DB00715
DB00297,9,DB06717
DB00872,9,DB00705
DB04846,9,DB09073
DB09027,9,DB08816
DB01078,9,DB00976
DB09053,9,DB00255
DB01194,9,DB09330
DB09027,9,DB00661
DB01018,9,DB01118
DB06212,9,DB00762
DB00679,9,DB00647
DB00972,9,DB09280
DB06616,9,DB00864
DB01095,9,DB00207
DB00872,9,DB01072
DB00999,9,DB12278
DB01098,9,DB00396
DB09049,9,DB00396
DB09082,9,DB06717
DB00401,9,DB00220
DB00481,9,DB06717
DB01045,9,DB09073
DB05381,9,DB09063
DB01394,9,DB00590
DB01218,9,DB09063
DB01588,9,DB09330
DB08864,9,DB00363
DB01260,9,DB01357
DB01182,9,DB09118
DB01006,9,DB09118
DB11614,9,DB09073
DB00596,9,DB01149
DB01396,9,DB00207
DB09075,9,DB08901
DB06403,9,DB01254
DB08877,9,DB06290
DB00541,9,DB00669
DB08827,9,DB00834
DB08877,9,DB06717
DB00531,9,DB06717
DB09027,9,DB00970
DB06697,9,DB02703
DB00741,9,DB00890
DB00705,9,DB09330
DB04938,9,DB09118
DB01177,9,DB05812
DB00321,9,DB08882
DB00185,9,DB09073
DB01240,9,DB09063
DB00990,9,DB06290
DB00589,9,DB09330
DB00332,9,DB00673
DB06414,9,DB00738
DB01069,9,DB00358
DB12070,9,DB09065
DB00524,9,DB00517
DB06616,9,DB00734
DB01047,9,DB01263
DB06480,9,DB00508
DB06589,9,DB09462
DB00910,9,DB00673
DB09053,9,DB00188
DB00321,9,DB08881
DB01551,9,DB09063
DB09117,9,DB00822
DB08865,9,DB01072
DB01273,9,DB00467
DB01319,9,DB06290
DB01008,9,DB00834
DB01392,9,DB09063
DB00872,9,DB00845
DB00301,9,DB01032
DB00252,9,DB00239
DB00215,9,DB01026
DB01238,9,DB00501
DB00997,9,DB00514
DB00682,9,DB00582
DB06813,9,DB00440
DB00938,9,DB09065
DB01608,9,DB01117
DB01030,9,DB00421
DB00641,9,DB01054
DB09091,9,DB00582
DB09053,9,DB00570
DB01043,9,DB09104
DB05109,9,DB09330
DB00373,9,DB01149
DB09030,9,DB01072
DB00808,9,DB01591
DB00717,9,DB08820
DB06237,9,DB00243
DB00539,9,DB09063
DB08815,9,DB00188
DB00404,9,DB09054
DB00252,9,DB01589
DB09091,9,DB04575
DB00706,9,DB06717
DB00637,9,DB00834
DB09053,9,DB00281
DB08867,9,DB01149
DB00697,9,DB00257
DB01242,9,DB08933
DB00309,9,DB00270
DB01410,9,DB00655
DB00541,9,DB08916
DB05271,9,DB09330
DB01204,9,DB08881
DB08827,9,DB02703
DB01590,9,DB00227
DB00813,9,DB00176
DB04946,9,DB06290
DB01098,9,DB00333
DB04574,9,DB00783
DB00898,9,DB05812
DB01242,9,DB00006
DB06207,9,DB01118
DB01030,9,DB00602
DB00604,9,DB01157
DB00540,9,DB05812
DB01263,9,DB06717
DB00862,9,DB00220
DB01151,9,DB01012
DB00682,9,DB06268
DB00436,9,DB00387
DB00175,9,DB00898
DB08827,9,DB09073
DB00204,9,DB09073
DB01283,9,DB05812
DB09053,9,DB00763
DB00503,9,DB00673
DB00604,9,DB09118
DB00278,9,DB08933
DB09039,9,DB00283
DB00344,9,DB11586
DB00264,9,DB00243
DB00997,9,DB01118
DB00224,9,DB02703
DB01196,9,DB09330
DB00285,9,DB06290
DB00641,9,DB09570
DB00220,9,DB00673
DB00589,9,DB00834
DB00872,9,DB05521
DB09049,9,DB09048
DB01223,9,DB08933
DB01098,9,DB08933
DB00243,9,DB09291
DB09039,9,DB00932
DB00540,9,DB00178
DB00683,9,DB00199
DB08932,9,DB09048
DB01708,9,DB09073
DB01095,9,DB01206
DB00625,9,DB08933
DB00748,9,DB09048
DB00436,9,DB01338
DB09297,9,DB00834
DB00240,9,DB09070
DB00436,9,DB00986
DB01238,9,DB02703
DB08864,9,DB09073
DB06176,9,DB01263
DB00872,9,DB00268
DB00559,9,DB09118
DB08864,9,DB00472
DB00682,9,DB01167
DB01050,9,DB00243
DB09053,9,DB01062
DB00377,9,DB08881
DB00918,9,DB09063
DB09030,9,DB09065
DB08905,9,DB01072
DB01246,9,DB00205
DB09026,9,DB06717
DB00337,9,DB09073
DB01030,9,DB00541
DB00880,9,DB01591
DB00946,9,DB06290
DB09053,9,DB00501
DB00398,9,DB09291
DB01394,9,DB00635
DB01047,9,DB00582
DB01026,9,DB01232
DB00697,9,DB00281
DB01030,9,DB01232
DB00908,9,DB09118
DB01098,9,DB00361
DB01256,9,DB00834
DB00738,9,DB00834
DB06710,9,DB00673
DB00872,9,DB01595
DB01324,9,DB00979
DB09053,9,DB01181
DB01045,9,DB00257
DB00204,9,DB00872
DB01201,9,DB04794
DB13874,9,DB05812
DB09049,9,DB01167
DB00091,9,DB00701
DB06480,9,DB08865
DB09167,9,DB00278
DB08860,9,DB06742
DB06212,9,DB13878
DB00443,9,DB04573
DB01238,9,DB01167
DB01590,9,DB00390
DB06813,9,DB08797
DB06212,9,DB06412
DB01238,9,DB09063
DB01558,9,DB02703
DB00724,9,DB09048
DB00559,9,DB01029
DB09082,9,DB01254
DB00697,9,DB00188
DB00613,9,DB01232
DB01030,9,DB12026
DB01242,9,DB02703
DB00679,9,DB00496
DB09027,9,DB00227
DB05271,9,DB09063
DB06290,9,DB09054
DB06616,9,DB00313
DB00321,9,DB00834
DB08820,9,DB08873
DB06203,9,DB05812
DB01167,9,DB08933
DB00736,9,DB08933
DB00252,9,DB01544
DB01215,9,DB09073
DB01238,9,DB09065
DB01008,9,DB00257
DB06212,9,DB01015
DB00700,9,DB00246
DB00679,9,DB01128
DB08918,9,DB02703
DB01211,9,DB09330
DB00679,9,DB01623
DB08930,9,DB08880
DB00412,9,DB00834
DB01039,9,DB08933
DB00759,9,DB02703
DB00468,9,DB09065
DB00872,9,DB01156
DB00541,9,DB08880
DB09027,9,DB08907
DB00223,9,DB09054
DB01251,9,DB00196
DB01198,9,DB09118
DB00822,9,DB09048
DB00243,9,DB00344
DB00636,9,DB09330
DB00872,9,DB00238
DB01396,9,DB01611
DB01098,9,DB06287
DB00289,9,DB00472
DB00898,9,DB09063
DB00564,9,DB00819
DB00997,9,DB01196
DB00234,9,DB00834
DB09074,9,DB00872
DB00762,9,DB09054
DB00656,9,DB00932
DB04938,9,DB09065
DB00683,9,DB08933
DB00541,9,DB00335
DB01220,9,DB00207
DB00862,9,DB00196
DB00425,9,DB01243
DB04841,9,DB00501
DB01220,9,DB08901
DB01256,9,DB06717
DB09027,9,DB00602
DB01016,9,DB00834
DB00799,9,DB01609
DB09083,9,DB08933
DB00321,9,DB06203
DB01008,9,DB00639
DB01215,9,DB09118
DB00567,9,DB00834
DB01267,9,DB00313
DB00524,9,DB11315
DB00193,9,DB06717
DB00564,9,DB08820
DB01590,9,DB00796
DB01036,9,DB01026
DB06203,9,DB09118
DB06595,9,DB00673
DB00687,9,DB04575
DB00420,9,DB01117
DB01100,9,DB08881
DB01030,9,DB00678
DB00932,9,DB06290
DB00969,9,DB06290
DB09090,9,DB00501
DB00204,9,DB01188
DB01151,9,DB01340
DB00872,9,DB08875
DB11362,9,DB09280
DB04871,9,DB08881
DB00661,9,DB09330
DB00555,9,DB00243
DB00969,9,DB01026
DB00705,9,DB09063
DB00216,9,DB04868
DB00938,9,DB12332
DB00243,9,DB00571
DB00615,9,DB08958
DB00243,9,DB00470
DB00910,9,DB00976
DB06228,9,DB02703
DB09079,9,DB00091
DB01260,9,DB00220
DB01590,9,DB13879
DB00440,9,DB01254
DB01008,9,DB08943
DB00243,9,DB00220
DB06207,9,DB00091
DB01136,9,DB12332
DB00823,9,DB01072
DB00748,9,DB06290
DB00091,9,DB06228
DB00997,9,DB00584
DB00175,9,DB01628
DB00458,9,DB00006
DB09053,9,DB00678
DB06480,9,DB00802
DB00813,9,DB00227
DB04938,9,DB01167
DB00443,9,DB09065
DB12332,9,DB09063
DB09075,9,DB00637
DB01126,9,DB06717
DB09167,9,DB08873
DB00774,9,DB00572
DB06207,9,DB01016
DB01098,9,DB09102
DB09027,9,DB01023
DB06589,9,DB13179
DB00690,9,DB00834
DB09049,9,DB01110
DB00396,9,DB02703
DB01242,9,DB00722
DB01621,9,DB09118
DB00864,9,DB08873
DB00559,9,DB00196
DB00946,9,DB09280
DB00813,9,DB09074
DB00242,9,DB01156
DB01325,9,DB01409
DB00598,9,DB06603
DB00564,9,DB00196
DB00394,9,DB09054
DB06589,9,DB00582
DB08903,9,DB09330
DB01238,9,DB00477
DB00997,9,DB00864
DB06616,9,DB04794
DB00690,9,DB09073
DB01218,9,DB01211
DB00339,9,DB00673
DB05521,9,DB00673
DB01045,9,DB08943
DB09241,9,DB00613
DB01220,9,DB00570
DB00835,9,DB09073
DB01220,9,DB00635
DB09270,9,DB12332
DB00390,9,DB00881
DB01120,9,DB00582
DB04946,9,DB09048
DB00358,9,DB09063
DB00908,9,DB00520
DB00613,9,DB08899
DB09270,9,DB00503
DB09068,9,DB01012
DB06616,9,DB00520
DB01394,9,DB00289
DB01126,9,DB09054
DB00969,9,DB06717
DB00755,9,DB06290
DB01100,9,DB00257
DB00475,9,DB09065
DB05521,9,DB09048
DB06813,9,DB11079
DB06589,9,DB00295
DB00175,9,DB09118
DB09027,9,DB00834
DB00623,9,DB01218
DB00872,9,DB01074
DB00872,9,DB00860
DB00307,9,DB09048
DB00390,9,DB06335
DB00175,9,DB01406
DB00188,9,DB05521
DB08896,9,DB01026
DB01229,9,DB08880
DB00836,9,DB00673
DB08896,9,DB06717
DB09027,9,DB00915
DB00309,9,DB01118
DB00603,9,DB09118
DB08860,9,DB00289
DB06616,9,DB11613
DB06616,9,DB00836
DB00696,9,DB00584
DB06700,9,DB09073
DB00498,9,DB00822
DB00907,9,DB09330
DB00252,9,DB00349
DB01013,9,DB08873
DB00564,9,DB06717
DB05271,9,DB01264
DB00243,9,DB00455
DB00252,9,DB09041
DB08827,9,DB01601
DB06781,9,DB08873
DB11921,9,DB00977
DB00589,9,DB09118
DB08864,9,DB00316
DB08916,9,DB09462
DB00655,9,DB09118
DB00997,9,DB08873
DB00880,9,DB00967
DB06589,9,DB00213
DB04572,9,DB01254
DB04845,9,DB09048
DB00620,9,DB00673
DB01435,9,DB09280
DB00697,9,DB00951
DB01590,9,DB00289
DB11828,9,DB02703
DB00252,9,DB09031
DB00636,9,DB06290
DB00717,9,DB01254
DB08916,9,DB00908
DB00862,9,DB01072
DB09079,9,DB00503
DB01036,9,DB05812
DB00343,9,DB06603
DB00264,9,DB00476
DB11574,9,DB00243
DB00661,9,DB09280
DB06212,9,DB00549
DB06228,9,DB09048
DB09075,9,DB00602
DB01320,9,DB01589
DB09071,9,DB01263
DB01204,9,DB06210
DB01045,9,DB08820
DB11574,9,DB09063
DB00641,9,DB00468
DB06786,9,DB00220
DB00908,9,DB00525
DB00872,9,DB00820
DB00193,9,DB01118
DB00543,9,DB00278
DB00897,9,DB06228
DB06480,9,DB00333
DB00240,9,DB09330
DB00193,9,DB01264
DB00541,9,DB01115
DB00612,9,DB01182
DB00250,9,DB09048
DB09128,9,DB01254
DB06480,9,DB00196
DB06212,9,DB00196
DB00390,9,DB00440
DB09079,9,DB01100
DB01424,9,DB09063
DB00253,9,DB00582
DB00643,9,DB00834
DB00243,9,DB00351
DB08864,9,DB00404
DB00872,9,DB08816
DB00404,9,DB09118
DB02659,9,DB08880
DB01624,9,DB00343
DB00675,9,DB01589
